ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
10747,ECON,3720,101,Discussion,"4","Nathaniel Pattison","Fr 12:00PM - 12:50PM","Monroe Hall 116","Introduction to Econometrics","",Closed,30,30,0,"Guides students in the use and interpretation of economic data, focusing on the most common issues that arise in using economic data, and the methodology for solving these problems.    Prerequisite: STAT 2120, STAT 3120, APMA 3110,  or APMA 3120"
10746,ECON,3720,102,Discussion,"4","Zhou Zhang","Fr 8:00AM - 8:50AM","Monroe Hall 110","Introduction to Econometrics","",Open,19,30,0,"Guides students in the use and interpretation of economic data, focusing on the most common issues that arise in using economic data, and the methodology for solving these problems.    Prerequisite: STAT 2120, STAT 3120, APMA 3110,  or APMA 3120"
10745,ECON,3720,103,Discussion,"4","Zhou Zhang","Fr 10:00AM - 10:50AM","Maury Hall 113","Introduction to Econometrics","",Closed,32,30,0,"Guides students in the use and interpretation of economic data, focusing on the most common issues that arise in using economic data, and the methodology for solving these problems.    Prerequisite: STAT 2120, STAT 3120, APMA 3110,  or APMA 3120"
15136,ECON,3720,200,Lecture,"4","Ronald Michener","MoWe 2:00PM - 3:15PM","Monroe Hall 130","Introduction to Econometrics","",Closed,85,80,0,"Guides students in the use and interpretation of economic data, focusing on the most common issues that arise in using economic data, and the methodology for solving these problems.    Prerequisite: STAT 2120, STAT 3120, APMA 3110,  or APMA 3120"
15137,ECON,3720,201,Discussion,"4","Gao Meng","Mo 6:00PM - 6:50PM","Gibson Hall 041","Introduction to Econometrics","",Closed,21,20,0,"Guides students in the use and interpretation of economic data, focusing on the most common issues that arise in using economic data, and the methodology for solving these problems.    Prerequisite: STAT 2120, STAT 3120, APMA 3110,  or APMA 3120"
15138,ECON,3720,202,Discussion,"4","Gao Meng","Mo 8:00PM - 8:50PM","Gibson Hall 041","Introduction to Econometrics","",Closed,22,20,0,"Guides students in the use and interpretation of economic data, focusing on the most common issues that arise in using economic data, and the methodology for solving these problems.    Prerequisite: STAT 2120, STAT 3120, APMA 3110,  or APMA 3120"
15139,ECON,3720,203,Discussion,"4","Gao Meng","Mo 7:00PM - 7:50PM","Gibson Hall 041","Introduction to Econometrics","",Closed,21,20,0,"Guides students in the use and interpretation of economic data, focusing on the most common issues that arise in using economic data, and the methodology for solving these problems.    Prerequisite: STAT 2120, STAT 3120, APMA 3110,  or APMA 3120"
16412,ECON,3720,204,Discussion,"4","Gao Meng","Mo 5:00PM - 5:50PM","Gibson Hall 041","Introduction to Econometrics","",Closed,21,20,0,"Guides students in the use and interpretation of economic data, focusing on the most common issues that arise in using economic data, and the methodology for solving these problems.    Prerequisite: STAT 2120, STAT 3120, APMA 3110,  or APMA 3120"
21908,ECON,3720,205,Discussion,"4","Gao Meng","Mo 4:00PM - 4:50PM","Gibson Hall 041","Introduction to Econometrics","",Closed,0,0,0,"Guides students in the use and interpretation of economic data, focusing on the most common issues that arise in using economic data, and the methodology for solving these problems.    Prerequisite: STAT 2120, STAT 3120, APMA 3110,  or APMA 3120"
19960,ECON,4080,001,Lecture,"3","Maria Westerfield","TuTh 11:00AM - 12:15PM","Monroe Hall 116","Law and Economics","",Closed,46,43,0,"Applies microeconomic theory to the analysis of legal rules and institutions. Includes the effect of economic forces on the development of law, and the effect of laws on the allocation of resources.  Prerequisite: ECON 3010 or instructor permission."
19961,ECON,4080,002,Lecture,"3","Maria Westerfield","TuTh 12:30PM - 1:45PM","Monroe Hall 116","Law and Economics","",Closed,44,43,0,"Applies microeconomic theory to the analysis of legal rules and institutions. Includes the effect of economic forces on the development of law, and the effect of laws on the allocation of resources.  Prerequisite: ECON 3010 or instructor permission."
20607,ECON,4200,002,Lecture,"3","Anthony Swisher","Mo 8:00AM - 10:30AM","Monroe Hall 116","Antitrust Policy","",Closed,30,30,0,"Studies government regulation and control of business through public policies designed to promote workable competition.  Prerequisite: ECON 2010."
15053,ECON,4220,001,Lecture,"3","Eric Van Wincoop","TuTh 9:30AM - 10:45AM","Monroe Hall 124","International Finance and Macroeconomics","",Open,66,68,0,"Studies fixed and floating exchange rate systems. Topics include determinants of a nation's balance of international payments; macroeconomic interdependence of nations under various exchange-rate regimes and its implications for domestic stabilization policies; and the international coordination of monetary and stabilization policies.  Prerequisite: ECON 3020."
16035,ECON,4230,001,Lecture,"3","John McLaren","TuTh 11:00AM - 12:15PM","Physics Bldg 210","Seminar on Trade and Development","",Closed,21,20,0,"Examines various topics related to either international trade, Third World development, or interactions between the two. Examples include the effects of NAFTA, the WTO, multinational firms, child labor, rich country protectionism against Third World imports, volatile primary commodity markets, and how trade liberalization affects workers in rich and poor countries. The course will be structured on student presentations and directed-research projects.  Prerequisite: ECON 3010 or ECON 3110, and either ECON 4210 or ECON 4610."
16036,ECON,4310,200,Lecture,"3","Michael LaForest","MoWe 3:30PM - 4:45PM","Monroe Hall 116","Economics of the Public Sector","",Closed,34,30,0,"Studies the justifications for government activities, the design of programs consistent with these justifications, the effects of major existing and proposed expenditure programs and taxes, and positive and normative analyses of political systems.  Prerequisite: ECON 3010 or 3110."
15316,ECON,4360,001,Lecture,"3","Sherry Forbes","MoWe 2:00PM - 3:15PM","Monroe Hall 111","Empirical Finance","",Closed,25,25,0,"Develops and tests models of asset pricing and allocation in finance, to determine both the validity of the theories and the extent to which they should guide us in financial decision-making.  Prerequisite: ECON 4720."
10750,ECON,4370,100,Lecture,"3","Edwin Burton","TuTh 9:30AM - 10:45AM","Wilson Hall 402","Behavioral Finance","",Closed,306,300,0,"Behavioral finance questions the efficient market hypothesis. In addition, this course explores noise trader models and the 'over and under reaction' debate. Readings are mostly from professional journals. Students should be quite serious about finance.   Prerequisite: Econ 3010 or 3110 and ECON 4340"
21121,ECON,4380,001,Lecture,"3","Lawrence Kochard","TuTh 12:30PM - 1:45PM","Monroe Hall 118","Investment Management","",Closed,39,30,0,"This course examines the investment process used by a variety of instiutional investors. Students will study the tools and the investment challenges faced by investment managers at such institutions. These include evaluating the role of institutional investors (e.g, endowments and pensions), portfolio choice, manager choice, asset allocation, risk management, and alternative asset class investing"
19966,ECON,4430,100,Lecture,"3","Sheetal Sekhri","TuTh 12:30PM - 1:45PM","Rouss Hall 410","Environmental Economics","",Closed,45,45,0,"Explores the origins of environmental problems, how to measure the value of environmental amenities, and the efficacy of specific forms of regulation, including mandated technologies, taxes, subsidies, and pollution permit trading. Topics include air and water pollution, climate change, the transition from fossil fuels to renewable energy sources, and sustainable development.  Prerequisite: ECON 3010 or 3110."
19967,ECON,4430,200,Lecture,"3","Sheetal Sekhri","TuTh 2:00PM - 3:15PM","Rouss Hall 410","Environmental Economics","",Closed,44,45,0,"Explores the origins of environmental problems, how to measure the value of environmental amenities, and the efficacy of specific forms of regulation, including mandated technologies, taxes, subsidies, and pollution permit trading. Topics include air and water pollution, climate change, the transition from fossil fuels to renewable energy sources, and sustainable development.  Prerequisite: ECON 3010 or 3110."
