ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
18412,CS,8999,020,Independent Study,"1 - 12","Connelly Barnes","TBA","TBA","Thesis","",Open,1,30,0,"Formal record of student commitment to thesis research for the Master of Science degree under the guidance of a faculty advisor. May be repeated as necessary."
17671,CS,8999,021,Independent Study,"1 - 12","John Stankovic","TBA","TBA","Thesis","",Open,0,30,0,"Formal record of student commitment to thesis research for the Master of Science degree under the guidance of a faculty advisor. May be repeated as necessary."
17672,CS,8999,022,Independent Study,"1 - 12","Kevin Sullivan","TBA","TBA","Thesis","",Open,0,30,0,"Formal record of student commitment to thesis research for the Master of Science degree under the guidance of a faculty advisor. May be repeated as necessary."
17673,CS,8999,023,Independent Study,"1 - 12","Alfred Weaver","TBA","TBA","Thesis","",Open,0,30,0,"Formal record of student commitment to thesis research for the Master of Science degree under the guidance of a faculty advisor. May be repeated as necessary."
17674,CS,8999,024,Independent Study,"1 - 12","Westley Weimer","TBA","TBA","Thesis","",Open,2,30,0,"Formal record of student commitment to thesis research for the Master of Science degree under the guidance of a faculty advisor. May be repeated as necessary."
18389,CS,8999,025,Independent Study,"1 - 12","Yanjun Qi","TBA","TBA","Thesis","",Open,1,30,0,"Formal record of student commitment to thesis research for the Master of Science degree under the guidance of a faculty advisor. May be repeated as necessary."
18641,CS,8999,026,Independent Study,"1 - 12","Hongning Wang","TBA","TBA","Thesis","",Open,2,30,0,"Formal record of student commitment to thesis research for the Master of Science degree under the guidance of a faculty advisor. May be repeated as necessary."
21590,CS,8999,027,Independent Study,"1 - 12","Baishakhi Ray","TBA","TBA","Thesis","",Open,1,30,0,"Formal record of student commitment to thesis research for the Master of Science degree under the guidance of a faculty advisor. May be repeated as necessary."
21591,CS,8999,028,Independent Study,"1 - 12","Samira Khan","TBA","TBA","Thesis","",Open,0,30,0,"Formal record of student commitment to thesis research for the Master of Science degree under the guidance of a faculty advisor. May be repeated as necessary."
18006,CS,9897,001,Independent Study,"1 - 12","James Cohoon","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0,"For doctoral students who are teaching assistants."
18005,CS,9897,002,Independent Study,"1 - 12","Aaron Bloomfield","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0,"For doctoral students who are teaching assistants."
18007,CS,9897,005,Independent Study,"1 - 12","Jack Davidson","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0,"For doctoral students who are teaching assistants."
18008,CS,9897,006,Independent Study,"1 - 12","David Evans","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0,"For doctoral students who are teaching assistants."
18009,CS,9897,007,Independent Study,"1 - 12","James French","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0,"For doctoral students who are teaching assistants."
18010,CS,9897,008,Independent Study,"1 - 12","Andrew Grimshaw","TBA","TBA","Graduate Teaching Instruction","",Open,1,30,0,"For doctoral students who are teaching assistants."
18011,CS,9897,009,Independent Study,"1 - 12","Worthy Martin","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0,"For doctoral students who are teaching assistants."
18459,CS,9897,011,Independent Study,"1 - 12","Mark Floryan","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0,"For doctoral students who are teaching assistants."
18012,CS,9897,012,Independent Study,"1 - 12","Thomas Horton","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0,"For doctoral students who are teaching assistants."
18013,CS,9897,013,Independent Study,"1 - 12","Marty Humphrey","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0,"For doctoral students who are teaching assistants."
18413,CS,9897,014,Independent Study,"1 - 12","Mohammad Mahmoody Ghidary","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0,"For doctoral students who are teaching assistants."
18014,CS,9897,015,Independent Study,"1 - 12","John Knight","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0,"For doctoral students who are teaching assistants."
18414,CS,9897,017,Independent Study,"1 - 12","Connelly Barnes","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0,"For doctoral students who are teaching assistants."
18016,CS,9897,018,Independent Study,"1 - 12","Abhi Shelat","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0,"For doctoral students who are teaching assistants."
18017,CS,9897,019,Independent Study,"1 - 12","Mark Sherriff","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0,"For doctoral students who are teaching assistants."
18018,CS,9897,020,Independent Study,"1 - 12","Kevin Skadron","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0,"For doctoral students who are teaching assistants."
18019,CS,9897,021,Independent Study,"1 - 12","Mary Soffa","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0,"For doctoral students who are teaching assistants."
18415,CS,9897,022,Independent Study,"1 - 12","Yanjun Qi","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0,"For doctoral students who are teaching assistants."
18020,CS,9897,023,Independent Study,"1 - 12","John Stankovic","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0,"For doctoral students who are teaching assistants."
18021,CS,9897,024,Independent Study,"1 - 12","Kevin Sullivan","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0,"For doctoral students who are teaching assistants."
18022,CS,9897,025,Independent Study,"1 - 12","Alfred Weaver","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0,"For doctoral students who are teaching assistants."
18023,CS,9897,026,Independent Study,"1 - 12","Westley Weimer","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0,"For doctoral students who are teaching assistants."
18095,CS,9897,027,Independent Study,"1 - 12","Gabriel Robins","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0,"For doctoral students who are teaching assistants."
18096,CS,9897,028,Independent Study,"1 - 12","Cameron Whitehouse","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0,"For doctoral students who are teaching assistants."
21592,CS,9897,029,Independent Study,"1 - 12","Baishakhi Ray","TBA","TBA","Graduate Teaching Instruction","",Open,0,30,0,"For doctoral students who are teaching assistants."
21593,CS,9897,030,Independent Study,"1 - 12","Samira Khan","TBA","TBA","Graduate Teaching Instruction","",Open,1,30,0,"For doctoral students who are teaching assistants."
17488,CS,9999,001,Independent Study,"1 - 12","Marty Humphrey","TBA","TBA","Dissertation","",Open,1,50,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
17675,CS,9999,002,Independent Study,"1 - 12","Cameron Whitehouse","TBA","TBA","Dissertation","",Open,5,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
17676,CS,9999,003,Independent Study,"1 - 12","Alfred Weaver","TBA","TBA","Dissertation","",Open,0,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
17677,CS,9999,004,Independent Study,"1 - 12","John Stankovic","TBA","TBA","Dissertation","",Open,5,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
17679,CS,9999,006,Independent Study,"1 - 12","James Cohoon","TBA","TBA","Dissertation","",Open,0,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
17680,CS,9999,007,Independent Study,"1 - 12","Jack Davidson","TBA","TBA","Dissertation","",Open,3,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
17681,CS,9999,008,Independent Study,"1 - 12","David Evans","TBA","TBA","Dissertation","",Open,2,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
17682,CS,9999,009,Independent Study,"1 - 12","James French","TBA","TBA","Dissertation","",Open,0,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
17683,CS,9999,010,Independent Study,"1 - 12","Andrew Grimshaw","TBA","TBA","Dissertation","",Open,2,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
17684,CS,9999,011,Independent Study,"1 - 12","Sudhanva Gurumurthi","TBA","TBA","Dissertation","",Open,0,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
18416,CS,9999,012,Independent Study,"1 - 12","Mohammad Mahmoody Ghidary","TBA","TBA","Dissertation","",Open,2,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
18417,CS,9999,013,Independent Study,"1 - 12","Connelly Barnes","TBA","TBA","Dissertation","",Open,0,30,0,"Formal record of student commitment to doctoral research under the guidance of a faculty advisor. May be repeated as necessary."
