ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
10485,ECON,2010,090,Lecture,"3","Kenneth Elzinga","TuTh 11:00AM - 12:15PM","Chemistry Bldg 402","Principles of Economics: Microeconomics","",Open,0,400,0,"Studies demand and supply, consumer behavior, the theory of business enterprise, the operation of competitive and monopolistic markets, and the forces determining income distribution. A full introduction to economic principles warrants completion of both ECON 2010 and 2020. Students planning to take both semesters of economic principles are advised to take ECON 2010 first, though this is not required. The department recommends ECON 2010 to students intending to take only one semester of principles."
10514,ECON,2010,091,Lecture,"3","Kenneth Elzinga","TuTh 12:30PM - 1:45PM","Chemistry Bldg 402","Principles of Economics: Microeconomics","",Open,0,400,0,"Studies demand and supply, consumer behavior, the theory of business enterprise, the operation of competitive and monopolistic markets, and the forces determining income distribution. A full introduction to economic principles warrants completion of both ECON 2010 and 2020. Students planning to take both semesters of economic principles are advised to take ECON 2010 first, though this is not required. The department recommends ECON 2010 to students intending to take only one semester of principles."
10486,ECON,2010,100,Discussion,"3","Staff","Th 7:00PM - 7:50PM","Monroe Hall 114","Principles of Economics: Microeconomics","",Open,0,22,0,"Studies demand and supply, consumer behavior, the theory of business enterprise, the operation of competitive and monopolistic markets, and the forces determining income distribution. A full introduction to economic principles warrants completion of both ECON 2010 and 2020. Students planning to take both semesters of economic principles are advised to take ECON 2010 first, though this is not required. The department recommends ECON 2010 to students intending to take only one semester of principles."
10487,ECON,2010,101,Discussion,"3","Staff","Fr 8:00AM - 8:50AM","Monroe Hall 114","Principles of Economics: Microeconomics","",Open,0,22,0,"Studies demand and supply, consumer behavior, the theory of business enterprise, the operation of competitive and monopolistic markets, and the forces determining income distribution. A full introduction to economic principles warrants completion of both ECON 2010 and 2020. Students planning to take both semesters of economic principles are advised to take ECON 2010 first, though this is not required. The department recommends ECON 2010 to students intending to take only one semester of principles."
10488,ECON,2010,102,Discussion,"3","Staff","Th 6:00PM - 6:50PM","Monroe Hall 114","Principles of Economics: Microeconomics","",Open,0,22,0,"Studies demand and supply, consumer behavior, the theory of business enterprise, the operation of competitive and monopolistic markets, and the forces determining income distribution. A full introduction to economic principles warrants completion of both ECON 2010 and 2020. Students planning to take both semesters of economic principles are advised to take ECON 2010 first, though this is not required. The department recommends ECON 2010 to students intending to take only one semester of principles."
10489,ECON,2010,103,Discussion,"3","Staff","Fr 2:00PM - 2:50PM","Maury Hall 113","Principles of Economics: Microeconomics","",Open,0,22,0,"Studies demand and supply, consumer behavior, the theory of business enterprise, the operation of competitive and monopolistic markets, and the forces determining income distribution. A full introduction to economic principles warrants completion of both ECON 2010 and 2020. Students planning to take both semesters of economic principles are advised to take ECON 2010 first, though this is not required. The department recommends ECON 2010 to students intending to take only one semester of principles."
10490,ECON,2010,104,Discussion,"3","Staff","Mo 8:00AM - 8:50AM","Monroe Hall 114","Principles of Economics: Microeconomics","",Open,0,22,0,"Studies demand and supply, consumer behavior, the theory of business enterprise, the operation of competitive and monopolistic markets, and the forces determining income distribution. A full introduction to economic principles warrants completion of both ECON 2010 and 2020. Students planning to take both semesters of economic principles are advised to take ECON 2010 first, though this is not required. The department recommends ECON 2010 to students intending to take only one semester of principles."
10491,ECON,2010,105,Discussion,"3","Staff","Tu 8:30AM - 9:20AM","Monroe Hall 114","Principles of Economics: Microeconomics","",Open,0,22,0,"Studies demand and supply, consumer behavior, the theory of business enterprise, the operation of competitive and monopolistic markets, and the forces determining income distribution. A full introduction to economic principles warrants completion of both ECON 2010 and 2020. Students planning to take both semesters of economic principles are advised to take ECON 2010 first, though this is not required. The department recommends ECON 2010 to students intending to take only one semester of principles."
10492,ECON,2010,106,Discussion,"3","Staff","Fr 2:00PM - 2:50PM","Physics Bldg 210","Principles of Economics: Microeconomics","",Open,0,22,0,"Studies demand and supply, consumer behavior, the theory of business enterprise, the operation of competitive and monopolistic markets, and the forces determining income distribution. A full introduction to economic principles warrants completion of both ECON 2010 and 2020. Students planning to take both semesters of economic principles are advised to take ECON 2010 first, though this is not required. The department recommends ECON 2010 to students intending to take only one semester of principles."
10493,ECON,2010,107,Discussion,"3","Staff","Fr 8:00AM - 8:50AM","Wilson Hall 214","Principles of Economics: Microeconomics","",Open,0,22,0,"Studies demand and supply, consumer behavior, the theory of business enterprise, the operation of competitive and monopolistic markets, and the forces determining income distribution. A full introduction to economic principles warrants completion of both ECON 2010 and 2020. Students planning to take both semesters of economic principles are advised to take ECON 2010 first, though this is not required. The department recommends ECON 2010 to students intending to take only one semester of principles."
10494,ECON,2010,108,Discussion,"3","Staff","Tu 8:30AM - 9:20AM","Wilson Hall 214","Principles of Economics: Microeconomics","",Open,0,22,0,"Studies demand and supply, consumer behavior, the theory of business enterprise, the operation of competitive and monopolistic markets, and the forces determining income distribution. A full introduction to economic principles warrants completion of both ECON 2010 and 2020. Students planning to take both semesters of economic principles are advised to take ECON 2010 first, though this is not required. The department recommends ECON 2010 to students intending to take only one semester of principles."
10495,ECON,2010,109,Discussion,"3","Staff","Mo 5:00PM - 5:50PM","Monroe Hall 124","Principles of Economics: Microeconomics","",Open,0,22,0,"Studies demand and supply, consumer behavior, the theory of business enterprise, the operation of competitive and monopolistic markets, and the forces determining income distribution. A full introduction to economic principles warrants completion of both ECON 2010 and 2020. Students planning to take both semesters of economic principles are advised to take ECON 2010 first, though this is not required. The department recommends ECON 2010 to students intending to take only one semester of principles."
10496,ECON,2010,110,Discussion,"3","Staff","Mo 5:00PM - 5:50PM","New Cabell Hall 191","Principles of Economics: Microeconomics","",Open,0,22,0,"Studies demand and supply, consumer behavior, the theory of business enterprise, the operation of competitive and monopolistic markets, and the forces determining income distribution. A full introduction to economic principles warrants completion of both ECON 2010 and 2020. Students planning to take both semesters of economic principles are advised to take ECON 2010 first, though this is not required. The department recommends ECON 2010 to students intending to take only one semester of principles."
10497,ECON,2010,111,Discussion,"3","Staff","Th 5:00PM - 5:50PM","Monroe Hall 114","Principles of Economics: Microeconomics","",Open,0,22,0,"Studies demand and supply, consumer behavior, the theory of business enterprise, the operation of competitive and monopolistic markets, and the forces determining income distribution. A full introduction to economic principles warrants completion of both ECON 2010 and 2020. Students planning to take both semesters of economic principles are advised to take ECON 2010 first, though this is not required. The department recommends ECON 2010 to students intending to take only one semester of principles."
10498,ECON,2010,112,Discussion,"3","Staff","Tu 8:30AM - 9:20AM","Wilson Hall 238","Principles of Economics: Microeconomics","",Open,0,22,0,"Studies demand and supply, consumer behavior, the theory of business enterprise, the operation of competitive and monopolistic markets, and the forces determining income distribution. A full introduction to economic principles warrants completion of both ECON 2010 and 2020. Students planning to take both semesters of economic principles are advised to take ECON 2010 first, though this is not required. The department recommends ECON 2010 to students intending to take only one semester of principles."
10499,ECON,2010,113,Discussion,"3","Staff","Th 6:00PM - 6:50PM","Monroe Hall 124","Principles of Economics: Microeconomics","",Open,0,22,0,"Studies demand and supply, consumer behavior, the theory of business enterprise, the operation of competitive and monopolistic markets, and the forces determining income distribution. A full introduction to economic principles warrants completion of both ECON 2010 and 2020. Students planning to take both semesters of economic principles are advised to take ECON 2010 first, though this is not required. The department recommends ECON 2010 to students intending to take only one semester of principles."
